longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,NEAR BAY
-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185,NEAR BAY
-122.41,37.77,52.0,361.0,76.0,168.0,55.0,3.2292,NEAR BAY
-122.4,37.78,32.0,352.0,132.0,313.0,105.0,2.5742,NEAR BAY
-122.41,37.77,52.0,849.0,276.0,582.0,222.0,3.4671,NEAR BAY
-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,NEAR BAY
-122.42,37.76,52.0,3587.0,1030.0,2259.0,979.0,2.5403,NEAR BAY
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,NEAR BAY
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,NEAR BAY
-122.44,37.76,52.0,2110.0,454.0,816.0,438.0,3.9079,NEAR BAY
-122.44,37.76,52.0,2509.0,496.0,855.0,478.0,5.0731,NEAR BAY
-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,NEAR BAY
-122.43,37.76,52.0,2356.0,501.0,909.0,481.0,4.2569,NEAR BAY
-122.43,37.76,52.0,3708.0,849.0,1531.0,822.0,3.3565,NEAR BAY
-122.42,37.75,52.0,1855.0,611.0,1715.0,614.0,2.1289,NEAR BAY
-122.43,37.75,52.0,2721.0,581.0,1043.0,519.0,3.7545,NEAR BAY
-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547,NEAR BAY
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,NEAR BAY
-122.44,37.74,52.0,2074.0,366.0,909.0,394.0,4.8382,NEAR BAY
-122.39,37.76,52.0,624.0,170.0,410.0,148.0,4.0042,NEAR BAY
-122.4,37.75,44.0,6848.0,1584.0,3269.0,1383.0,2.8679,NEAR BAY
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,NEAR BAY
-122.41,37.76,52.0,2479.0,515.0,1816.0,496.0,3.0774,NEAR BAY
-122.41,37.75,52.0,1892.0,415.0,1442.0,371.0,4.2891,NEAR BAY
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903,NEAR BAY
-122.4,37.73,45.0,3490.0,712.0,2337.0,781.0,3.4472,NEAR BAY
-122.4,37.74,45.0,2462.0,509.0,1587.0,450.0,2.59,NEAR BAY
-122.38,37.73,15.0,6804.0,1664.0,4737.0,1581.0,1.4133,NEAR BAY
-122.38,37.73,40.0,543.0,,259.0,89.0,2.2167,NEAR BAY
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,NEAR BAY
-122.39,37.72,45.0,2893.0,570.0,1923.0,535.0,3.6607,NEAR BAY
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,NEAR BAY
-122.41,37.74,38.0,1754.0,382.0,928.0,354.0,4.1417,NEAR BAY
-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,NEAR BAY
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,NEAR BAY
-122.41,37.74,47.0,1728.0,398.0,1178.0,315.0,3.2813,NEAR BAY
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,NEAR BAY
-122.42,37.73,35.0,1791.0,322.0,988.0,304.0,4.5769,NEAR BAY
-122.4,37.72,37.0,971.0,248.0,647.0,208.0,2.1187,NEAR BAY
-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,NEAR BAY
-122.43,37.72,49.0,3427.0,696.0,2363.0,661.0,3.6885,NEAR BAY
-122.44,37.72,49.0,1557.0,405.0,1173.0,385.0,3.4605,NEAR BAY
-122.44,37.72,48.0,2675.0,585.0,1773.0,540.0,3.9565,NEAR BAY
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,NEAR OCEAN
-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547,NEAR OCEAN
-122.44,37.71,52.0,2711.0,591.0,1848.0,524.0,3.9567,NEAR BAY
-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,NEAR BAY
-122.44,37.71,31.0,2370.0,441.0,1524.0,470.0,5.0201,NEAR BAY
-122.45,37.71,34.0,3131.0,669.0,2204.0,600.0,3.5536,NEAR OCEAN
-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625,NEAR BAY
-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793,NEAR BAY
-122.47,37.76,48.0,2064.0,484.0,1055.0,467.0,2.8711,NEAR BAY
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,NEAR BAY
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,NEAR BAY
-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY
-122.46,37.75,52.0,1849.0,287.0,695.0,258.0,6.5372,NEAR BAY
-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,NEAR BAY
-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203,NEAR BAY
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,NEAR BAY
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,NEAR BAY
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,NEAR OCEAN
-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,NEAR BAY
-122.46,37.72,49.0,1207.0,255.0,658.0,220.0,4.0859,NEAR OCEAN
-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,NEAR OCEAN
-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275,NEAR BAY
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,NEAR BAY
-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,NEAR BAY
-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,NEAR BAY
-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,NEAR BAY
-122.48,37.74,52.0,2285.0,435.0,1211.0,442.0,4.0208,NEAR OCEAN
-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991,NEAR OCEAN
-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,NEAR OCEAN
-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,NEAR OCEAN
-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,NEAR OCEAN
-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,NEAR OCEAN
-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,NEAR OCEAN
-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,NEAR OCEAN
-122.5,37.74,44.0,2082.0,470.0,1154.0,403.0,4.3611,NEAR OCEAN
-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786,NEAR OCEAN
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,NEAR BAY
-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,NEAR BAY
-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652,NEAR BAY
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,NEAR BAY
-122.5,37.77,52.0,2433.0,454.0,1070.0,420.0,4.125,NEAR BAY
-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,NEAR BAY
-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167,NEAR BAY
-122.47,37.81,45.0,6927.0,1258.0,4715.0,1165.0,3.4051,NEAR BAY
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,NEAR BAY
-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,INLAND
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,INLAND
-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191,INLAND
-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,INLAND
-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425,INLAND
-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386,INLAND
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND
-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885,INLAND
-121.31,37.98,47.0,3386.0,663.0,1228.0,619.0,3.0625,INLAND
-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,INLAND
-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,INLAND
-121.29,37.99,30.0,1271.0,528.0,2019.0,524.0,1.5152,INLAND
-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,INLAND
-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,INLAND
-121.27,37.98,43.0,1005.0,200.0,492.0,172.0,2.6812,INLAND
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND
-121.25,37.95,40.0,1703.0,362.0,1208.0,373.0,2.0817,INLAND
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND
-121.25,37.93,31.0,1673.0,382.0,1734.0,400.0,2.0833,INLAND
-121.26,37.94,43.0,1610.0,412.0,1409.0,365.0,1.7574,INLAND
-121.29,37.92,12.0,1096.0,240.0,1175.0,278.0,3.1053,INLAND
-121.31,37.93,21.0,1556.0,314.0,1140.0,304.0,2.4667,INLAND
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,INLAND
-121.23,37.96,44.0,2204.0,473.0,1277.0,435.0,1.5539,INLAND
-121.35,38.01,15.0,2682.0,599.0,1520.0,601.0,3.5982,INLAND
-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,INLAND
-121.36,38.01,16.0,1080.0,166.0,507.0,182.0,4.5278,INLAND
-121.32,38.0,22.0,2105.0,521.0,781.0,483.0,2.213,INLAND
-121.33,37.98,9.0,2370.0,424.0,1129.0,386.0,5.143,INLAND
-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589,INLAND
-121.34,37.98,8.0,2628.0,428.0,1158.0,393.0,5.3002,INLAND
-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,INLAND
-121.34,38.04,16.0,3295.0,565.0,2279.0,576.0,3.6083,INLAND
-121.32,38.03,16.0,4045.0,623.0,1862.0,625.0,4.875,INLAND
-121.33,38.04,10.0,1421.0,204.0,657.0,209.0,5.1878,INLAND
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,INLAND
-121.31,37.99,23.0,3135.0,707.0,1650.0,680.0,1.886,INLAND
-121.3,38.0,23.0,3706.0,1106.0,3785.0,1019.0,1.7774,INLAND
-121.28,38.03,11.0,3585.0,729.0,2769.0,715.0,3.0907,INLAND
-121.29,38.0,4.0,1392.0,322.0,1784.0,309.0,2.375,INLAND
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15,INLAND
-121.25,38.05,25.0,1967.0,362.0,1035.0,361.0,3.5735,INLAND
-121.22,38.04,42.0,343.0,50.0,116.0,49.0,5.5376,INLAND
-121.22,38.0,35.0,1841.0,300.0,783.0,285.0,2.8167,INLAND
-121.2,38.02,44.0,608.0,108.0,287.0,83.0,3.3882,INLAND
-121.19,37.93,27.0,1621.0,363.0,909.0,345.0,2.1513,INLAND
-121.27,37.88,43.0,968.0,249.0,664.0,240.0,1.6458,INLAND
-121.23,37.87,49.0,98.0,24.0,59.0,26.0,3.65,INLAND
-121.3,38.09,31.0,335.0,53.0,154.0,55.0,2.0694,INLAND
-121.29,38.07,21.0,1185.0,207.0,533.0,213.0,3.1917,INLAND
-121.25,38.07,28.0,2103.0,422.0,1167.0,391.0,3.0592,INLAND
-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917,INLAND
-121.3,38.13,23.0,2864.0,504.0,1298.0,499.0,3.2303,INLAND
-121.27,38.13,52.0,1081.0,257.0,437.0,225.0,2.1979,INLAND
-121.27,38.13,39.0,2614.0,634.0,1862.0,654.0,1.9238,INLAND
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,INLAND
-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,INLAND
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,INLAND
-121.09,38.19,23.0,762.0,140.0,358.0,141.0,2.4545,INLAND
-121.11,38.04,32.0,1083.0,188.0,471.0,178.0,2.9241,INLAND
-120.98,37.79,20.0,2458.0,491.0,1227.0,481.0,2.7857,INLAND
-120.96,37.77,32.0,2262.0,416.0,1156.0,404.0,3.8534,INLAND
-121.06,37.86,24.0,1713.0,328.0,1258.0,324.0,2.683,INLAND
-121.13,37.73,40.0,1126.0,220.0,667.0,235.0,3.3158,INLAND
-121.1,37.8,35.0,1853.0,331.0,958.0,340.0,3.3578,INLAND
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,INLAND
-121.22,37.81,17.0,2879.0,542.0,1802.0,530.0,3.6378,INLAND
-121.21,37.8,33.0,1862.0,429.0,971.0,389.0,2.6053,INLAND
-121.2,37.8,28.0,3264.0,576.0,1512.0,567.0,3.7546,INLAND
-121.2,37.8,24.0,1698.0,344.0,927.0,313.0,3.5625,INLAND
-121.23,37.78,20.0,273.0,49.0,149.0,49.0,4.8229,INLAND
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,INLAND
-121.22,37.8,13.0,335.0,89.0,247.0,77.0,1.6111,INLAND
-121.29,37.8,6.0,110.0,26.0,69.0,24.0,3.7292,INLAND
-121.4,37.74,20.0,2706.0,477.0,1236.0,474.0,4.15,INLAND
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,INLAND
-121.42,37.75,33.0,1329.0,266.0,683.0,233.0,4.3687,INLAND
-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865,INLAND
-121.44,37.75,29.0,918.0,159.0,417.0,166.0,4.2768,INLAND
-121.44,37.74,25.0,456.0,116.0,370.0,106.0,3.1319,INLAND
-121.32,37.67,21.0,1494.0,271.0,781.0,255.0,4.3015,INLAND
-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,<1H OCEAN
-120.69,35.62,43.0,3044.0,652.0,1456.0,608.0,2.4567,<1H OCEAN
-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,<1H OCEAN
-120.47,35.74,9.0,4267.0,785.0,2065.0,691.0,3.7303,<1H OCEAN
-120.29,35.56,15.0,4760.0,871.0,2459.0,734.0,2.811,<1H OCEAN
-120.6,35.6,13.0,4461.0,764.0,1795.0,640.0,4.475,<1H OCEAN
-121.14,35.55,13.0,5383.0,1070.0,1880.0,796.0,3.8019,NEAR OCEAN
-120.86,35.4,21.0,2787.0,641.0,1106.0,501.0,2.7043,NEAR OCEAN
-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,NEAR OCEAN
-120.9,35.33,16.0,1576.0,287.0,595.0,262.0,3.588,NEAR OCEAN
-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,NEAR OCEAN
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,NEAR OCEAN
-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,1.4036,NEAR OCEAN
-120.69,35.34,16.0,164.0,30.0,542.0,32.0,1.6563,NEAR OCEAN
-120.66,35.13,41.0,2666.0,751.0,940.0,507.0,1.9653,<1H OCEAN
-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,<1H OCEAN
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,<1H OCEAN
-120.62,35.12,22.0,1240.0,294.0,768.0,288.0,2.655,<1H OCEAN
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,<1H OCEAN
-120.67,35.5,15.0,2752.0,546.0,1422.0,545.0,3.2813,<1H OCEAN
-120.65,35.48,19.0,2310.0,471.0,1341.0,441.0,3.225,<1H OCEAN
-120.66,35.46,17.0,3748.0,609.0,1860.0,612.0,4.5179,<1H OCEAN
-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,<1H OCEAN
-120.76,35.52,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,<1H OCEAN
-119.93,35.2,29.0,1649.0,342.0,671.0,264.0,3.0602,INLAND
-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,<1H OCEAN
-122.42,37.71,44.0,2080.0,489.0,1781.0,478.0,3.6827,NEAR BAY
-122.43,37.7,19.0,1733.0,354.0,959.0,348.0,4.7708,NEAR BAY
-122.45,37.71,50.0,1441.0,283.0,1159.0,286.0,4.5417,NEAR OCEAN
-122.46,37.71,44.0,364.0,102.0,339.0,98.0,2.483,NEAR OCEAN
-122.48,37.7,33.0,4167.0,1398.0,2923.0,1314.0,3.049,NEAR OCEAN
-122.48,37.7,33.0,4492.0,,3477.0,1537.0,3.0546,NEAR OCEAN
-122.48,37.71,39.0,3615.0,632.0,1571.0,615.0,5.1149,NEAR OCEAN
-122.48,37.71,29.0,1048.0,150.0,455.0,152.0,6.1278,NEAR OCEAN
-122.49,37.67,35.0,5275.0,903.0,2892.0,842.0,4.6771,NEAR OCEAN
-122.47,37.7,47.0,737.0,126.0,370.0,136.0,3.775,NEAR OCEAN
-122.48,37.69,42.0,2993.0,512.0,1594.0,546.0,4.4821,NEAR OCEAN
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,NEAR OCEAN
-122.46,37.67,16.0,3372.0,1101.0,2049.0,1021.0,4.1303,NEAR OCEAN
-122.46,37.66,36.0,2535.0,451.0,1390.0,436.0,5.3398,NEAR OCEAN
-122.41,37.66,34.0,1075.0,318.0,906.0,294.0,3.0052,NEAR OCEAN
-122.41,37.66,37.0,694.0,188.0,658.0,225.0,4.6103,NEAR OCEAN
-122.41,37.66,44.0,431.0,195.0,682.0,212.0,3.2833,NEAR OCEAN
-122.41,37.65,32.0,3436.0,868.0,2583.0,817.0,3.5039,NEAR OCEAN
-122.43,37.64,34.0,8400.0,1812.0,4101.0,1717.0,4.1033,NEAR OCEAN
-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,NEAR OCEAN
-122.49,37.63,31.0,1256.0,328.0,785.0,297.0,3.2446,NEAR OCEAN
-122.5,37.59,36.0,1521.0,253.0,736.0,241.0,4.3542,NEAR OCEAN
-122.5,37.6,35.0,2197.0,369.0,971.0,326.0,4.25,NEAR OCEAN
-122.49,37.6,33.0,3507.0,669.0,1697.0,660.0,4.0795,NEAR OCEAN
-122.41,37.61,46.0,2975.0,643.0,1479.0,577.0,3.8214,NEAR OCEAN
-122.42,37.62,39.0,1355.0,214.0,682.0,246.0,6.3443,NEAR OCEAN
-122.42,37.62,40.0,1545.0,264.0,756.0,282.0,4.4643,NEAR OCEAN
-122.41,37.63,39.0,4220.0,1055.0,2720.0,1046.0,2.639,NEAR OCEAN
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,NEAR OCEAN
-122.41,37.61,42.0,1602.0,262.0,705.0,255.0,5.7398,NEAR OCEAN
-122.41,37.59,34.0,3931.0,622.0,1717.0,621.0,6.2946,NEAR OCEAN
-122.41,37.59,40.0,2401.0,383.0,894.0,356.0,5.6493,NEAR OCEAN
-122.36,37.58,37.0,3325.0,734.0,1468.0,692.0,4.0987,NEAR OCEAN
-122.37,37.58,52.0,1900.0,290.0,665.0,276.0,4.5486,NEAR OCEAN
-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,NEAR OCEAN
-122.37,37.58,34.0,2697.0,313.0,810.0,279.0,12.4291,NEAR OCEAN
-122.36,37.57,35.0,1774.0,205.0,588.0,207.0,10.7339,NEAR OCEAN
-122.34,37.56,39.0,3562.0,391.0,1139.0,391.0,12.6417,NEAR OCEAN
-122.35,37.56,52.0,1659.0,191.0,519.0,201.0,14.4219,NEAR OCEAN
-122.32,37.57,33.0,3384.0,819.0,2626.0,793.0,3.2285,NEAR OCEAN
-122.32,37.56,44.0,537.0,173.0,355.0,194.0,2.8571,NEAR OCEAN
-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,NEAR OCEAN
-122.32,37.52,17.0,6645.0,1034.0,2557.0,1032.0,6.3892,NEAR OCEAN
-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261,NEAR OCEAN
-122.31,37.53,39.0,1160.0,191.0,508.0,185.0,5.9539,NEAR OCEAN
-122.3,37.54,39.0,4292.0,1097.0,1758.0,987.0,2.9405,NEAR OCEAN
-122.31,37.54,45.0,1222.0,220.0,492.0,205.0,5.539,NEAR OCEAN
-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163,NEAR OCEAN
-122.29,37.56,34.0,1693.0,281.0,846.0,291.0,5.3683,NEAR BAY
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,NEAR BAY
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,NEAR BAY
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,NEAR BAY
-122.27,37.54,15.0,2126.0,310.0,905.0,306.0,8.9083,NEAR BAY
-122.26,37.56,23.0,7283.0,1342.0,3399.0,1298.0,5.6683,NEAR BAY
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,4.39,NEAR OCEAN
-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5,NEAR OCEAN
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,NEAR OCEAN
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,NEAR OCEAN
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,NEAR OCEAN
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,NEAR OCEAN
-122.26,37.5,44.0,6983.0,1131.0,2818.0,1115.0,5.6271,NEAR OCEAN
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,NEAR OCEAN
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038,NEAR OCEAN
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,NEAR OCEAN
-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863,NEAR OCEAN
-122.25,37.47,35.0,3183.0,515.0,1313.0,487.0,5.9062,NEAR OCEAN
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,NEAR BAY
-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007,NEAR BAY
-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844,NEAR BAY
-122.19,37.48,38.0,1300.0,269.0,608.0,292.0,4.5568,NEAR BAY
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,NEAR OCEAN
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,NEAR OCEAN
-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929,NEAR OCEAN
-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043,NEAR OCEAN
-122.23,37.46,36.0,6090.0,1057.0,3081.0,1075.0,5.6629,NEAR OCEAN
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,NEAR OCEAN
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,NEAR OCEAN
-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039,NEAR BAY
-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917,NEAR BAY
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,NEAR BAY
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,NEAR BAY
-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407,NEAR BAY
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,NEAR BAY
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,NEAR OCEAN
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4.6908,NEAR OCEAN
-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,6.6136,NEAR OCEAN
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,NEAR OCEAN
-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824,NEAR OCEAN
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,NEAR OCEAN
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514,NEAR OCEAN
-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,NEAR OCEAN
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN
-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5.8635,NEAR OCEAN
-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432,NEAR OCEAN
-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2.4701,NEAR OCEAN
-119.72,34.43,27.0,984.0,299.0,777.0,313.0,2.5694,<1H OCEAN
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,<1H OCEAN
-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3.1563,<1H OCEAN
-119.71,34.44,52.0,1837.0,343.0,711.0,355.0,4.1316,<1H OCEAN
-119.72,34.44,39.0,1489.0,304.0,700.0,268.0,3.8819,<1H OCEAN
-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,<1H OCEAN
-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757,<1H OCEAN
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,<1H OCEAN
-119.68,34.43,49.0,1785.0,386.0,1267.0,380.0,3.5208,<1H OCEAN
-119.67,34.38,28.0,1814.0,526.0,849.0,420.0,3.1625,<1H OCEAN
-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097,<1H OCEAN
-119.71,34.42,52.0,1411.0,324.0,1091.0,306.0,4.1062,<1H OCEAN
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,NEAR OCEAN
-119.7,34.36,35.0,1604.0,334.0,904.0,337.0,4.7411,NEAR OCEAN
-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607,NEAR OCEAN
-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5.0434,NEAR OCEAN
-119.73,34.43,27.0,1448.0,404.0,978.0,338.0,2.303,NEAR OCEAN
-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,NEAR OCEAN
-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5.5959,NEAR OCEAN
-119.63,34.44,37.0,3188.0,442.0,984.0,376.0,9.4522,<1H OCEAN
-119.53,34.41,8.0,1705.0,400.0,886.0,391.0,3.9659,<1H OCEAN
-119.52,34.41,20.0,4489.0,800.0,2867.0,765.0,4.806,<1H OCEAN
-119.51,34.39,32.0,1921.0,394.0,951.0,334.0,3.233,NEAR OCEAN
-119.59,34.39,35.0,622.0,170.0,278.0,139.0,3.6969,<1H OCEAN
-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224,NEAR OCEAN
-120.18,34.75,17.0,2074.0,382.0,1035.0,359.0,3.7958,<1H OCEAN
-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,NEAR OCEAN
-120.09,34.61,11.0,586.0,125.0,317.0,74.0,2.8906,NEAR OCEAN
-120.48,34.9,20.0,3842.0,630.0,2490.0,662.0,3.0559,<1H OCEAN
-120.44,34.87,13.0,2312.0,352.0,1084.0,388.0,5.038,<1H OCEAN
-120.45,34.86,23.0,3415.0,778.0,1492.0,633.0,2.2791,NEAR OCEAN
