id,Amount_Requested,Loan_Purpose,Loan_Length,Status,Debt_To_Income_Ratio,Home_Ownership,FICO,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months
68023,9600,debt_consolidation,36 months,accepted,5.58,MORTGAGE,727.0,8.0,23353.0,3.0
64660,23850,debt_consolidation,60 months,accepted,20.74,MORTGAGE,672.0,13.0,17587.0,1.0
59812,6250,debt_consolidation,36 months,accepted,19.7,RENT,682.0,9.0,9991.0,2.0
14213,16750,debt_consolidation,36 months,accepted,20.7,MORTGAGE,747.0,9.0,22352.0,0.0
34627,4000,major_purchase,36 months,accepted,2.5,RENT,732.0,3.0,1295.0,3.0
55924,23500,credit_card,36 months,accepted,20.37,RENT,672.0,17.0,31812.0,3.0
103315,3600,educational,36 months,accepted,3.4,RENT,707.0,8.0,2650.0,4.0
22700,1900,other,36 months,pending,23.05,RENT,727.0,11.0,8508.0,1.0
51163,22500,other,36 months,accepted,19.93,OWNER,757.0,5.0,22876.0,0.0
27554,12000,debt_consolidation,60 months,accepted,11.03,MORTGAGE,782.0,9.0,14816.0,0.0
34472,15000,debt_consolidation,60 months,accepted,15.8,MORTGAGE,732.0,17.0,18592.0,2.0
93022,32000,other,36 months,pending,9.96,MORTGAGE,707.0,8.0,66885.0,1.0
49403,24000,debt_consolidation,60 months,accepted,20.77,RENT,667.0,13.0,28399.0,1.0
78078,5500,vacation,36 months,accepted,20.18,RENT,672.0,13.0,13079.0,3.0
14052,7300,credit_card,36 months,accepted,11.78,RENT,737.0,5.0,13459.0,0.0
44471,25000,debt_consolidation,60 months,accepted,28.15,RENT,742.0,14.0,19598.0,0.0
76696,4575,credit_card,36 months,accepted,21.33,OWNER,692.0,8.0,9484.0,0.0
7518,10000,debt_consolidation,36 months,accepted,16.42,MORTGAGE,687.0,24.0,16591.0,0.0
37177,20000,credit_card,60 months,accepted,23.54,MORTGAGE,707.0,10.0,20062.0,3.0
93253,11100,credit_card,36 months,accepted,29.55,MORTGAGE,717.0,10.0,13410.0,3.0
55625,17000,debt_consolidation,60 months,accepted,11.12,MORTGAGE,762.0,10.0,19020.0,0.0
55934,12000,debt_consolidation,36 months,accepted,17.05,RENT,677.0,6.0,7552.0,0.0
50756,24000,wedding,36 months,accepted,22.66,RENT,717.0,12.0,29683.0,0.0
90712,7000,credit_card,36 months,accepted,8.02,RENT,692.0,5.0,6623.0,0.0
82079,10000,debt_consolidation,36 months,accepted,20.16,RENT,697.0,16.0,25687.0,0.0
47958,14000,credit_card,36 months,accepted,28.82,RENT,747.0,16.0,1850.0,1.0
77601,3250,credit_card,36 months,accepted,3.12,RENT,747.0,6.0,2114.0,1.0
82780,18000,debt_consolidation,36 months,accepted,11.81,RENT,717.0,8.0,17139.0,0.0
67401,19500,debt_consolidation,36 months,accepted,26.84,MORTGAE,662.0,11.0,29033.0,0.0
35797,5000,debt_consolidation,36 months,accepted,29.86,OWNER,787.0,12.0,22141.0,0.0
34240,20000,debt_consolidation,60 months,accepted,18.45,RENT,702.0,10.0,11805.0,0.0
24846,6000,debt_consolidation,36 months,accepted,19.68,RENT,682.0,6.0,6686.0,1.0
63299,14300,debt_consolidation,36 months,accepted,21.74,MORTGAGE,697.0,11.0,25213.0,2.0
60580,12800,credit_card,36 months,accepted,10.1,MORTGAE,692.0,9.0,33085.0,0.0
68850,3000,major_purchase,36 months,accepted,17.58,RENT,722.0,8.0,2999.0,0.0
72217,25000,debt_consolidation,36 months,accepted,18.36,MORTGAGE,707.0,21.0,96169.0,0.0
55800,18000,credit_card,36 months,accepted,22.34,RENT,702.0,13.0,17868.0,0.0
86233,9750,debt_consolidation,36 months,accepted,14.13,OWNER,667.0,7.0,13209.0,0.0
39482,5000,debt_consolidation,36 months,pending,23.84,RENT,697.0,8.0,7980.0,2.0
45494,4000,car,36 months,accepted,22.15,RENT,687.0,16.0,1625.0,3.0
46604,1200,debt_consolidation,36 months,pending,6.92,RENT,712.0,8.0,1775.0,0.0
96371,12000,debt_consolidation,36 months,accepted,20.07,RENT,662.0,7.0,3747.0,0.0
34831,5000,credit_card,36 months,accepted,9.79,OWNER,667.0,11.0,4366.0,3.0
54689,21700,debt_consolidation,36 months,accepted,5.43,MORTGAGE,782.0,5.0,128707.0,0.0
73287,21850,debt_consolidation,60 months,accepted,32.13,MORTGAGE,717.0,17.0,32103.0,1.0
10206,12000,home_improvement,36 months,accepted,14.57,MORTGAGE,707.0,7.0,2701.0,0.0
95580,7000,other,36 months,accepted,16.15,MORTGAGE,677.0,7.0,4167.0,0.0
101205,32000,moving,60 months,accepted,8.14,MORTGAGE,702.0,5.0,50330.0,2.0
35682,13000,debt_consolidation,60 months,accepted,18.08,RENT,722.0,5.0,15076.0,3.0
43071,12000,credit_card,36 months,accepted,13.99,MORTGAGE,682.0,10.0,13576.0,0.0
41739,25475,debt_consolidation,60 months,accepted,21.98,RENT,682.0,17.0,24081.0,1.0
72931,10000,credit_card,36 months,accepted,25.8,RENT,702.0,8.0,6521.0,0.0
45317,5000,other,36 months,accepted,24.74,MORTGAGE,697.0,20.0,58836.0,1.0
12277,10000,debt_consolidation,36 months,pending,18.72,MORTGAGE,762.0,15.0,24413.0,1.0
79495,4000,debt_consolidation,36 months,accepted,25.86,MORTGAGE,677.0,12.0,19443.0,1.0
11875,8000,debt_consolidation,36 months,accepted,1.82,RENT,722.0,5.0,2186.0,0.0
33968,35000,debt_consolidation,36 months,accepted,8.96,MORTGAGE,737.0,13.0,18528.0,3.0
735,9000,credit_card,36 months,accepted,12.72,MORTGAGE,687.0,22.0,36164.0,1.0
43702,9000,debt_consolidation,36 months,accepted,5.87,MORTGAE,777.0,9.0,1717.0,0.0
99006,24000,debt_consolidation,60 months,accepted,20.55,OWNER,677.0,10.0,17780.0,0.0
84307,18000,debt_consolidation,60 months,pending,17.0,RENT,752.0,8.0,2234.0,2.0
21504,4000,major_purchase,60 months,accepted,13.26,OWNER,697.0,5.0,8518.0,1.0
96798,15000,debt_consolidation,36 months,accepted,3.23,MORTGAGE,757.0,8.0,13131.0,0.0
83586,6075,debt_consolidation,36 months,accepted,20.25,OWNER,662.0,15.0,7515.0,2.0
30986,13800,medical,60 months,accepted,1.68,RENT,712.0,3.0,2766.0,0.0
37090,10000,debt_consolidation,60 months,accepted,12.19,RENT,702.0,24.0,8311.0,1.0
103512,8000,credit_card,36 months,pending,13.4,MORTGAGE,737.0,3.0,175087.0,1.0
57472,15000,debt_consolidation,36 months,accepted,33.3,RENT,672.0,20.0,15092.0,0.0
90568,4800,car,36 months,accepted,10.42,MORTGAGE,817.0,14.0,0.0,0.0
17240,24250,credit_card,60 months,accepted,23.79,MORTGAGE,732.0,6.0,31061.0,2.0
15315,7000,vacation,36 months,accepted,21.23,RENT,717.0,12.0,10784.0,1.0
60875,10500,major_purchase,36 months,accepted,5.42,RENT,702.0,4.0,502.0,0.0
74855,25000,debt_consolidation,60 months,accepted,23.79,MORTGAGE,692.0,8.0,27699.0,1.0
61143,21000,debt_consolidation,60 months,accepted,6.16,MORTGAGE,717.0,10.0,22196.0,0.0
103140,14400,debt_consolidation,36 months,accepted,24.41,MORTGAGE,687.0,9.0,25515.0,5.0
49664,9600,debt_consolidation,36 months,pending,8.62,RENT,722.0,4.0,8915.0,0.0
17864,12000,credit_card,60 months,accepted,19.38,MORTGAGE,797.0,7.0,143151.0,0.0
14831,10000,major_purchase,36 months,accepted,11.15,OWNER,707.0,12.0,36672.0,2.0
35303,4000,moving,36 months,accepted,22.38,RENT,667.0,10.0,18833.0,2.0
94468,20000,debt_consolidation,36 months,accepted,19.1,RENT,667.0,7.0,21202.0,2.0
100313,31300,debt_consolidation,60 months,accepted,34.06,OWNER,667.0,11.0,25344.0,0.0
74445,6900,home_improvement,36 months,accepted,14.18,OWNER,712.0,14.0,4087.0,0.0
23377,30000,wedding,60 months,accepted,24.36,RENT,692.0,10.0,24217.0,0.0
32593,2000,wedding,36 months,accepted,1.99,RENT,677.0,5.0,985.0,0.0
41282,12000,credit_card,36 months,accepted,13.18,OWNER,727.0,8.0,9866.0,0.0
22718,3300,small_business,36 months,accepted,5.47,RENT,692.0,8.0,2623.0,0.0
86599,25000,credit_card,36 months,accepted,14.92,MORTGAGE,697.0,16.0,46708.0,0.0
10917,6000,debt_consolidation,36 months,accepted,6.61,RENT,722.0,5.0,4006.0,1.0
101429,3250,small_business,36 months,accepted,31.84,RENT,692.0,5.0,17662.0,0.0
16221,16500,home_improvement,60 months,accepted,6.41,MORTGAGE,717.0,8.0,30455.0,2.0
79704,31000,debt_consolidation,60 months,accepted,11.48,RENT,707.0,12.0,27120.0,0.0
94981,4000,debt_consolidation,36 months,accepted,2.95,MORTGAGE,752.0,2.0,2476.0,0.0
30378,6000,moving,36 months,accepted,1.58,RENT,667.0,3.0,2426.0,2.0
101294,7500,debt_consolidation,36 months,accepted,13.13,MORTGAGE,712.0,20.0,22464.0,0.0
30341,12000,debt_consolidation,36 months,accepted,8.36,RENT,747.0,12.0,8422.0,0.0
99706,20000,debt_consolidation,36 months,pending,21.8,RENT,687.0,20.0,22990.0,6.0
80944,24000,debt_consolidation,60 months,pending,30.97,MORTGAGE,677.0,14.0,37686.0,0.0
54289,7500,debt_consolidation,36 months,accepted,19.06,RENT,662.0,8.0,5322.0,0.0
101647,6250,debt_consolidation,36 months,accepted,19.85,RENT,657.0,17.0,17659.0,9.0
21203,5000,home_improvement,36 months,accepted,10.59,MORTGAGE,757.0,9.0,0.0,3.0
18933,10000,small_business,36 months,accepted,22.74,MORTGAGE,712.0,4.0,20143.0,1.0
17315,12000,debt_consolidation,36 months,accepted,17.92,RENT,712.0,16.0,8182.0,0.0
2987,7000,debt_consolidation,36 months,accepted,8.34,RENT,747.0,6.0,3337.0,1.0
28478,4000,car,36 months,accepted,0.52,RENT,757.0,4.0,929.0,0.0
66430,7800,credit_card,36 months,accepted,15.56,MORTGAGE,682.0,8.0,12889.0,0.0
40357,15000,debt_consolidation,36 months,pending,15.58,RENT,682.0,11.0,23226.0,1.0
68833,14125,debt_consolidation,36 months,accepted,8.1,RENT,672.0,6.0,8992.0,1.0
23553,8000,credit_card,36 months,accepted,4.47,OWNER,782.0,7.0,5235.0,0.0
29165,4325,credit_card,36 months,accepted,5.47,MORTGAGE,717.0,9.0,5074.0,0.0
40616,15000,car,36 months,accepted,9.73,RENT,707.0,9.0,7005.0,1.0
63687,12000,debt_consolidation,36 months,accepted,28.01,RENT,712.0,8.0,6913.0,0.0
41195,6575,debt_consolidation,36 months,pending,4.39,MORTGAE,712.0,5.0,6670.0,0.0
78765,9000,debt_consolidation,36 months,accepted,13.76,RENT,712.0,10.0,6490.0,0.0
15631,4500,credit_card,36 months,accepted,7.07,MORTGAGE,712.0,10.0,9356.0,2.0
9367,20000,credit_card,36 months,accepted,13.38,MORTGAGE,752.0,14.0,25668.0,1.0
9658,1950,other,36 months,accepted,15.08,RENT,682.0,6.0,4100.0,1.0
41411,35000,debt_consolidation,36 months,accepted,17.17,MORTGAGE,707.0,14.0,55965.0,2.0
92344,8000,credit_card,36 months,accepted,16.22,RENT,677.0,12.0,16838.0,0.0
25040,15000,medical,36 months,accepted,7.55,RENT,742.0,6.0,6056.0,1.0
20709,5650,debt_consolidation,36 months,accepted,16.49,MORTGAGE,702.0,6.0,9863.0,0.0
89473,6800,debt_consolidation,36 months,accepted,15.43,RENT,682.0,5.0,2964.0,0.0
97353,3000,other,36 months,accepted,28.74,MORTGAGE,662.0,7.0,7416.0,0.0
76770,5675,debt_consolidation,36 months,accepted,29.4,RENT,707.0,6.0,9687.0,1.0
11185,12000,debt_consolidation,60 months,accepted,0.72,MORTGAGE,672.0,4.0,1549.0,1.0
91147,11100,debt_consolidation,36 months,accepted,12.03,MORTGAGE,682.0,12.0,8990.0,0.0
77149,16000,debt_consolidation,60 months,accepted,17.82,RENT,692.0,16.0,11232.0,2.0
29794,4800,debt_consolidation,36 months,accepted,20.21,RENT,712.0,5.0,3831.0,1.0
68987,6200,credit_card,36 months,accepted,20.52,RENT,667.0,5.0,16850.0,0.0
68857,6000,credit_card,36 months,accepted,15.88,OWNER,712.0,13.0,8862.0,3.0
17655,2250,car,36 months,accepted,17.97,OWNER,682.0,12.0,14637.0,0.0
11779,24000,debt_consolidation,60 months,accepted,10.77,MORTGAGE,717.0,11.0,2594.0,2.0
60117,10000,debt_consolidation,36 months,accepted,5.84,RENT,697.0,6.0,4665.0,0.0
101061,10000,debt_consolidation,36 months,accepted,17.15,MORTGAGE,672.0,12.0,12492.0,4.0
95951,12000,credit_card,36 months,accepted,6.1,MORTGAGE,667.0,9.0,12025.0,0.0
99334,12000,debt_consolidation,36 months,accepted,18.32,RENT,692.0,14.0,12134.0,0.0
3079,20800,credit_card,36 months,accepted,16.94,MORTGAGE,752.0,11.0,14337.0,0.0
33181,8000,debt_consolidation,36 months,accepted,17.1,MORTGAGE,697.0,11.0,9345.0,3.0
77578,10000,debt_consolidation,36 months,accepted,11.98,RENT,707.0,9.0,10979.0,0.0
34744,6000,debt_consolidation,36 months,accepted,7.64,MORTGAGE,677.0,8.0,14422.0,0.0
81395,4500,debt_consolidation,36 months,accepted,14.32,RENT,677.0,8.0,6265.0,0.0
27061,3600,medical,36 months,accepted,15.72,RENT,742.0,8.0,650.0,0.0
70210,11200,debt_consolidation,36 months,accepted,12.15,RENT,677.0,9.0,5666.0,1.0
10441,4000,other,36 months,accepted,13.98,MORTGAGE,697.0,7.0,19310.0,3.0
24517,6000,debt_consolidation,60 months,accepted,14.34,RENT,692.0,6.0,2072.0,0.0
76286,17000,debt_consolidation,36 months,accepted,15.33,MORTGAGE,722.0,18.0,26539.0,1.0
94792,8000,debt_consolidation,36 months,accepted,6.74,MORTGAGE,667.0,13.0,9085.0,1.0
4921,2800,educational,36 months,accepted,7.96,MORTGAGE,807.0,12.0,562.0,0.0
56382,12375,debt_consolidation,36 months,accepted,19.24,MORTGAGE,792.0,11.0,8135.0,0.0
96461,18825,credit_card,60 months,accepted,33.15,MORTGAGE,692.0,12.0,13426.0,0.0
82091,9600,debt_consolidation,36 months,accepted,23.62,MORTGAGE,717.0,10.0,2195.0,1.0
72589,14400,credit_card,36 months,accepted,10.75,RENT,682.0,13.0,19772.0,0.0
14073,6000,vacation,60 months,pending,14.88,OWNER,662.0,9.0,28349.0,3.0
48356,9000,major_purchase,36 months,accepted,9.29,MORTGAGE,772.0,13.0,40909.0,0.0
14728,20000,wedding,60 months,accepted,15.94,RENT,737.0,11.0,3202.0,0.0
20698,15000,house,36 months,accepted,22.69,MORTGAGE,687.0,12.0,21016.0,0.0
94912,20000,debt_consolidation,60 months,accepted,23.27,MORTGAGE,737.0,24.0,53494.0,2.0
25018,13750,medical,60 months,accepted,22.01,MORTGAGE,667.0,7.0,4690.0,2.0
103622,6000,home_improvement,60 months,accepted,17.8,MORTGAGE,677.0,10.0,26688.0,4.0
49201,20000,debt_consolidation,36 months,accepted,10.32,MORTGAGE,737.0,14.0,15626.0,0.0
25680,12800,home_improvement,60 months,accepted,20.04,MORTGAGE,722.0,13.0,24723.0,0.0
71671,6000,debt_consolidation,36 months,accepted,7.77,MORTGAGE,782.0,19.0,6275.0,1.0
39314,12000,debt_consolidation,36 months,accepted,13.3,RENT,737.0,16.0,13715.0,1.0
96016,12500,credit_card,36 months,accepted,27.76,RENT,692.0,12.0,14174.0,0.0
37380,5000,other,36 months,accepted,5.33,RENT,667.0,2.0,1749.0,0.0
72539,4950,debt_consolidation,36 months,accepted,8.95,OWNER,677.0,11.0,7931.0,2.0
63746,30000,other,60 months,accepted,16.32,RENT,757.0,6.0,0.0,0.0
90871,10000,debt_consolidation,36 months,accepted,13.81,MORTGAGE,672.0,13.0,19263.0,1.0
46022,6000,debt_consolidation,36 months,accepted,11.89,MORTGAGE,672.0,11.0,31640.0,1.0
46841,24000,debt_consolidation,36 months,accepted,20.87,MORTGAGE,752.0,15.0,29523.0,1.0
20801,14000,debt_consolidation,60 months,accepted,10.4,MORTGAGE,747.0,6.0,27477.0,0.0
24542,6000,credit_card,36 months,accepted,19.33,RENT,717.0,8.0,2376.0,0.0
76320,22400,debt_consolidation,36 months,accepted,16.08,RENT,692.0,8.0,9673.0,0.0
43622,8000,vacation,36 months,accepted,0.0,RENT,797.0,2.0,0.0,0.0
63810,24575,credit_card,36 months,accepted,19.28,MORTGAGE,667.0,8.0,23157.0,0.0
104166,8000,credit_card,60 months,accepted,6.29,MORTGAGE,677.0,8.0,9676.0,4.0
93723,10000,debt_consolidation,36 months,accepted,12.69,MORTGAGE,672.0,11.0,8271.0,3.0
38826,29000,debt_consolidation,60 months,pending,3.9,MORTGAGE,747.0,12.0,55964.0,0.0
61123,5400,credit_card,36 months,accepted,4.16,OWNER,807.0,9.0,4224.0,0.0
75477,12375,debt_consolidation,36 months,accepted,31.0,MORTGAGE,737.0,16.0,14037.0,0.0
54656,30000,debt_consolidation,60 months,accepted,21.2,MORTGAE,722.0,14.0,32854.0,2.0
34996,5000,major_purchase,36 months,accepted,2.92,RENT,772.0,7.0,3663.0,0.0
38741,6200,credit_card,60 months,accepted,10.61,MORTGAGE,672.0,9.0,5936.0,3.0
29942,7000,major_purchase,36 months,accepted,7.26,OWNER,752.0,14.0,353.0,0.0
73179,29175,credit_card,60 months,accepted,8.83,RENT,697.0,9.0,15308.0,2.0
29754,35000,debt_consolidation,60 months,accepted,6.01,MORTGAGE,727.0,11.0,32222.0,0.0
24598,6000,debt_consolidation,60 months,accepted,9.04,RENT,682.0,7.0,7261.0,2.0
40139,35000,debt_consolidation,60 months,accepted,12.79,MORTGAGE,732.0,15.0,18385.0,0.0
3201,16400,small_business,36 months,accepted,17.43,MORTGAGE,682.0,14.0,23831.0,2.0
28230,8450,major_purchase,60 months,accepted,12.73,MORTGAGE,777.0,2.0,0.0,1.0
51424,18000,debt_consolidation,36 months,accepted,20.18,RENT,667.0,15.0,23786.0,0.0
28451,12375,debt_consolidation,36 months,accepted,24.95,MORTGAGE,677.0,7.0,32725.0,0.0
30070,10000,home_improvement,36 months,pending,1.69,MORTGAGE,797.0,6.0,8974.0,0.0
87108,2000,debt_consolidation,36 months,accepted,28.46,MORTGAGE,682.0,18.0,23635.0,3.0
98762,12000,debt_consolidation,60 months,accepted,12.94,MORTGAGE,667.0,5.0,9626.0,1.0
60055,5000,other,36 months,accepted,16.32,RENT,742.0,6.0,1703.0,3.0
34591,12000,major_purchase,36 months,accepted,2.55,MORTGAGE,787.0,6.0,3732.0,0.0
57677,6000,home_improvement,36 months,accepted,12.98,MORTGAGE,667.0,9.0,8230.0,0.0
24590,13000,home_improvement,60 months,accepted,8.77,MORTGAGE,802.0,8.0,6810.0,0.0
96693,4750,other,36 months,accepted,18.33,MORTGAGE,757.0,11.0,2964.0,2.0
71481,10000,small_business,36 months,accepted,13.37,MORTGAGE,667.0,13.0,16740.0,2.0
80956,1000,moving,36 months,pending,24.65,OWNER,677.0,6.0,10982.0,2.0
92077,9600,debt_consolidation,36 months,accepted,26.5,RENT,672.0,14.0,5639.0,0.0
72346,3625,debt_consolidation,36 months,accepted,11.32,MORTGAGE,667.0,9.0,12251.0,0.0
96897,10000,debt_consolidation,36 months,accepted,8.11,OWNER,687.0,11.0,11401.0,1.0
34644,19425,debt_consolidation,60 months,accepted,18.45,MORTGAGE,747.0,10.0,6782.0,1.0
56674,8400,credit_card,36 months,accepted,17.0,RENT,697.0,14.0,20318.0,2.0
24980,10000,debt_consolidation,36 months,accepted,18.14,RENT,682.0,9.0,10545.0,1.0
13069,6000,debt_consolidation,36 months,pending,22.47,MORTGAGE,687.0,13.0,33815.0,0.0
70800,10000,debt_consolidation,36 months,accepted,25.01,RENT,672.0,9.0,19479.0,0.0
54229,6000,debt_consolidation,36 months,accepted,16.39,RENT,677.0,7.0,12475.0,0.0
89139,16000,major_purchase,60 months,accepted,15.74,RENT,677.0,10.0,15550.0,0.0
91401,22000,credit_card,36 months,accepted,18.02,MORTGAGE,662.0,12.0,9317.0,2.0
15083,25000,credit_card,36 months,accepted,8.33,MORTGAGE,672.0,3.0,26057.0,0.0
84592,13200,credit_card,36 months,accepted,9.07,MORTGAGE,667.0,5.0,10771.0,0.0
16548,24000,debt_consolidation,60 months,accepted,8.08,MORTGAGE,767.0,9.0,13559.0,0.0
3591,12250,debt_consolidation,36 months,accepted,23.8,MORTGAGE,662.0,13.0,19136.0,1.0
91669,21000,debt_consolidation,60 months,accepted,16.18,MORTGAGE,707.0,8.0,22298.0,1.0
66349,9000,credit_card,36 months,accepted,15.36,MORTGAGE,687.0,19.0,11077.0,1.0
59388,5000,credit_card,36 months,accepted,18.3,RENT,692.0,21.0,4677.0,0.0
44394,35000,debt_consolidation,36 months,accepted,17.9,OWNER,777.0,8.0,31600.0,3.0
85008,20000,credit_card,60 months,pending,25.48,OTHER,672.0,15.0,14115.0,0.0
91394,12000,debt_consolidation,36 months,accepted,12.78,RENT,707.0,9.0,23474.0,0.0
40061,10000,credit_card,36 months,accepted,22.08,RENT,682.0,8.0,11088.0,0.0
9216,10750,debt_consolidation,36 months,accepted,14.02,MORTGAGE,687.0,6.0,11525.0,0.0
17731,4000,moving,36 months,accepted,22.09,RENT,682.0,8.0,7900.0,1.0
84394,10450,debt_consolidation,36 months,accepted,21.33,RENT,707.0,10.0,13371.0,1.0
74496,3000,home_improvement,36 months,accepted,16.8,MORTGAGE,727.0,4.0,8082.0,0.0
78960,11000,debt_consolidation,36 months,accepted,5.83,MORTGAGE,697.0,11.0,12361.0,0.0
76662,7500,debt_consolidation,36 months,accepted,8.04,RENT,692.0,4.0,4788.0,0.0
11174,7350,debt_consolidation,36 months,accepted,20.15,MORTGAGE,712.0,17.0,33178.0,0.0
44650,10000,debt_consolidation,36 months,accepted,10.42,RENT,722.0,6.0,5510.0,2.0
44434,8000,other,36 months,accepted,12.2,RENT,667.0,9.0,5828.0,0.0
78935,33600,debt_consolidation,60 months,accepted,19.11,RENT,662.0,18.0,12337.0,0.0
36760,12000,credit_card,60 months,accepted,16.85,RENT,702.0,15.0,17997.0,1.0
28305,5000,car,60 months,accepted,16.71,RENT,672.0,6.0,2023.0,1.0
83591,10000,credit_card,36 months,accepted,11.64,MORTGAGE,717.0,14.0,38378.0,1.0
84575,2075,debt_consolidation,36 months,pending,22.0,RENT,702.0,5.0,7195.0,0.0
103448,16000,credit_card,36 months,accepted,20.3,MORTGAGE,667.0,18.0,30772.0,5.0
60833,6000,credit_card,36 months,pending,30.82,MORTGAGE,697.0,8.0,13250.0,1.0
55999,8600,credit_card,36 months,accepted,9.09,RENT,682.0,6.0,11183.0,0.0
80302,16800,debt_consolidation,60 months,accepted,3.34,MORTGAE,817.0,7.0,4757.0,0.0
44003,7200,medical,36 months,accepted,4.43,RENT,757.0,6.0,75.0,1.0
72532,9000,wedding,36 months,accepted,24.88,MORTGAGE,702.0,12.0,4621.0,3.0
6211,10000,debt_consolidation,36 months,accepted,21.28,MORTGAGE,717.0,24.0,9470.0,1.0
77113,11350,debt_consolidation,36 months,accepted,27.41,RENT,677.0,14.0,11031.0,0.0
71064,6000,home_improvement,60 months,accepted,11.2,MORTGAGE,687.0,5.0,10980.0,2.0
62035,4000,small_business,36 months,accepted,18.44,RENT,682.0,7.0,1955.0,0.0
46097,6400,debt_consolidation,36 months,accepted,19.23,RENT,692.0,13.0,10451.0,0.0
50231,3000,debt_consolidation,36 months,accepted,23.18,MORTGAGE,662.0,23.0,7949.0,3.0
15543,1125,credit_card,36 months,accepted,17.68,OWNER,752.0,8.0,3935.0,0.0
47985,28000,small_business,60 months,pending,0.0,RENT,797.0,6.0,0.0,1.0
90988,6000,credit_card,36 months,accepted,24.57,RENT,687.0,22.0,6462.0,0.0
84341,5000,other,36 months,accepted,6.11,MORTGAGE,797.0,13.0,4956.0,0.0
39507,20000,debt_consolidation,60 months,pending,20.91,OWNER,667.0,16.0,32137.0,2.0
31960,9200,credit_card,36 months,accepted,21.52,RENT,732.0,10.0,21323.0,1.0
84317,35000,other,60 months,accepted,12.02,MORTGAGE,742.0,13.0,40765.0,0.0
77987,18000,debt_consolidation,60 months,accepted,29.25,RENT,677.0,18.0,8165.0,0.0
29223,8250,credit_card,36 months,accepted,24.19,RENT,722.0,7.0,9469.0,0.0
26120,1200,other,36 months,accepted,17.88,OWNER,712.0,10.0,9154.0,0.0
20433,10000,credit_card,36 months,pending,17.96,RENT,707.0,8.0,52045.0,0.0
92965,35000,debt_consolidation,60 months,accepted,15.3,MORTGAGE,702.0,8.0,41226.0,1.0
71638,18000,debt_consolidation,36 months,accepted,15.56,MORTGAGE,692.0,10.0,21174.0,0.0
29100,20000,debt_consolidation,60 months,accepted,15.61,MORTGAGE,707.0,6.0,20642.0,2.0
68581,5500,credit_card,36 months,pending,32.16,OWNER,692.0,7.0,8826.0,0.0
97449,35000,debt_consolidation,60 months,accepted,18.95,OWNER,662.0,9.0,14184.0,1.0
78139,35000,credit_card,60 months,accepted,14.68,RENT,697.0,12.0,37424.0,0.0
74944,20950,debt_consolidation,60 months,accepted,27.56,MORTGAGE,677.0,15.0,24210.0,1.0
19701,1500,other,36 months,accepted,16.98,MORTGAGE,697.0,14.0,30626.0,0.0
52814,12000,debt_consolidation,36 months,accepted,15.16,RENT,662.0,8.0,13935.0,1.0
66454,10000,debt_consolidation,36 months,accepted,13.0,MORTGAGE,692.0,10.0,8464.0,2.0
60768,9750,debt_consolidation,36 months,accepted,11.59,OWNER,662.0,7.0,8172.0,0.0
29410,5600,debt_consolidation,36 months,accepted,24.74,RENT,742.0,6.0,2454.0,1.0
44334,11200,debt_consolidation,60 months,accepted,11.73,MORTGAGE,722.0,8.0,8747.0,0.0
20640,4000,small_business,36 months,accepted,7.6,RENT,672.0,7.0,7178.0,3.0
45821,7000,small_business,36 months,accepted,15.79,MORTGAGE,702.0,12.0,7012.0,0.0
91412,18000,debt_consolidation,36 months,accepted,10.75,MORTGAGE,737.0,13.0,14007.0,2.0
17850,5000,debt_consolidation,36 months,accepted,13.4,RENT,697.0,9.0,1753.0,0.0
15285,10000,small_business,36 months,accepted,5.6,RENT,707.0,7.0,8528.0,0.0
26894,9800,debt_consolidation,60 months,accepted,14.89,MORTGAGE,667.0,8.0,5350.0,1.0
98259,20000,credit_card,36 months,accepted,19.82,MORTGAGE,687.0,14.0,21637.0,0.0
102079,5100,debt_consolidation,36 months,accepted,25.67,RENT,642.0,14.0,5004.0,6.0
60684,8875,debt_consolidation,36 months,accepted,31.7,RENT,702.0,19.0,17422.0,0.0
27607,4400,major_purchase,36 months,accepted,17.93,OWNER,767.0,6.0,9945.0,1.0
38688,35000,small_business,60 months,accepted,8.07,MORTGAGE,747.0,6.0,5660.0,0.0
72991,3000,credit_card,36 months,accepted,16.07,OWNER,662.0,9.0,6403.0,0.0
36061,4800,moving,36 months,accepted,5.31,RENT,692.0,8.0,5093.0,0.0
40081,5375,debt_consolidation,36 months,accepted,28.75,MORTGAGE,722.0,5.0,15475.0,1.0
30824,14000,debt_consolidation,60 months,accepted,19.52,MORTGAGE,707.0,12.0,32213.0,0.0
14118,19800,credit_card,36 months,accepted,20.09,MORTGAGE,732.0,8.0,31220.0,0.0
57483,13025,credit_card,36 months,accepted,7.75,MORTGAGE,677.0,6.0,13029.0,0.0
74764,18000,debt_consolidation,36 months,accepted,20.56,RENT,677.0,12.0,37526.0,1.0
1670,2500,major_purchase,36 months,accepted,17.59,MORTGAGE,787.0,6.0,406.0,0.0
15094,5000,debt_consolidation,36 months,accepted,11.4,OWNER,757.0,6.0,16666.0,1.0
63651,4500,credit_card,36 months,accepted,9.73,RENT,687.0,13.0,4265.0,0.0
72750,15000,debt_consolidation,36 months,pending,8.56,RENT,742.0,8.0,8343.0,1.0
